id,key,value,type 
240583177,building,yes,regular
240583177,addr:city,Redwood City,city
240583177,addr:street,Madison Avenue,stre
240583177,addr:housenumber,549,hous
240583177,redwood_city_ca:addr_id,14128,addr_id
240583177,redwood_city_ca:bld_gid,17117,bld_gid
240583225,source,"City of Redwood City, CA 1013",regular
240583225,building,yes,regular
240583225,addr:city,Redwood City,city
240583225,addr:street,Roosevelt Avenue,stre
240583225,addr:housenumber,611,hous
240583225,redwood_city_ca:addr_id,14800,addr_id
240583225,redwood_city_ca:bld_gid,18208,bld_gid
240583286,source,"City of Redwood City, CA 1013",regular
240583286,building,yes,regular
240583286,addr:city,Redwood City,city
240583286,addr:street,Cleveland Street,stre
240583286,addr:housenumber,712,hous
240583286,redwood_city_ca:addr_id,18410,addr_id
240583286,redwood_city_ca:bld_gid,17049,bld_gid
240583294,source,"City of Redwood City, CA 1013",regular
240583294,building,yes,regular
240583294,addr:city,Redwood City,city
240583294,addr:street,Hudson Street,stre
240583294,addr:housenumber,715,hous
240583294,redwood_city_ca:addr_id,14137,addr_id
240583294,redwood_city_ca:bld_gid,18946,bld_gid
240583352,source,"City of Redwood City, CA 1013",regular
240583352,building,yes,regular
240583352,addr:city,Redwood City,city
240583352,addr:street,Clinton Street,stre
240583352,addr:housenumber,756,hous
240583352,redwood_city_ca:addr_id,9612,addr_id
240583352,redwood_city_ca:bld_gid,17004,bld_gid
240583404,source,"City of Redwood City, CA 1013",regular
240583404,building,yes,regular
240583404,addr:city,Redwood City,city
240583404,addr:street,Vera Avenue,stre
240583404,addr:housenumber,823,hous
240583404,redwood_city_ca:addr_id,14992,addr_id
240583404,redwood_city_ca:bld_gid,12741,bld_gid
240583473,source,"City of Redwood City, CA 1013",regular
240583473,building,yes,regular
240583473,addr:city,Redwood City,city
240583473,addr:street,Adams Street,stre
240583473,addr:housenumber,911,hous
240583473,redwood_city_ca:addr_id,6563,addr_id
240583473,redwood_city_ca:bld_gid,33005,bld_gid
240583537,source,"City of Redwood City, CA 1013",regular
240583537,building,yes,regular
240583537,addr:city,Redwood City,city
240583537,addr:street,Hudson Street,stre
240583537,addr:housenumber,921,hous
240583537,redwood_city_ca:addr_id,14999,addr_id
240583537,redwood_city_ca:bld_gid,17910,bld_gid
240583581,source,"City of Redwood City, CA 1013",regular
240583581,building,yes,regular
240583581,addr:city,Redwood City,city
240583581,addr:street,Grand Street,stre
240583581,addr:housenumber,939,hous
240583581,redwood_city_ca:addr_id,9313,addr_id
240583581,redwood_city_ca:bld_gid,17938,bld_gid
240583597,source,"City of Redwood City, CA 1013",regular
240583597,building,yes,regular
240583597,addr:city,Redwood City,city
240583597,addr:street,Iris Street,stre
240583597,addr:housenumber,950,hous
240583597,redwood_city_ca:addr_id,14963,addr_id
240583597,redwood_city_ca:bld_gid,17866,bld_gid
240583685,source,"City of Redwood City, CA 1013",regular
240583685,building,yes,regular
240583685,addr:city,Redwood City,city
240583685,redwood_city_ca:bld_gid,19579,bld_gid
240584253,source,"City of Redwood City, CA 1013",regular
240584253,building,yes,regular
240584253,addr:city,Redwood City,city
240584253,redwood_city_ca:bld_gid,23212,bld_gid
240584258,source,"City of Redwood City, CA 1013",regular
240584258,building,yes,regular
240584258,addr:city,Redwood City,city
240584258,redwood_city_ca:bld_gid,25806,bld_gid
240584263,source,"City of Redwood City, CA 1013",regular
240584263,building,yes,regular
240584263,addr:city,Redwood City,city
240584263,redwood_city_ca:bld_gid,33016,bld_gid
240584268,source,"City of Redwood City, CA 1013",regular
240584268,building,yes,regular
240584268,addr:city,Redwood City,city
240584268,redwood_city_ca:bld_gid,21784,bld_gid
240585773,source,"City of Redwood City, CA 1013",regular
240585773,building,yes,regular
240585773,addr:city,Redwood City,city
240585773,redwood_city_ca:bld_gid,19075,bld_gid
240585810,source,"City of Redwood City, CA 1013",regular
240585810,building,yes,regular
240585810,addr:city,Redwood City,city
240585810,redwood_city_ca:bld_gid,23024,bld_gid
240585831,source,"City of Redwood City, CA 1013",regular
240585831,building,yes,regular
240585831,addr:city,Redwood City,city
240585831,redwood_city_ca:bld_gid,17144,bld_gid
240585949,source,"City of Redwood City, CA 1013",regular
240585949,building,yes,regular
240585949,addr:city,Redwood City,city
240585949,redwood_city_ca:bld_gid,19758,bld_gid
240585973,source,"City of Redwood City, CA 1013",regular
240585997,source,"City of Redwood City, CA 1013",regular
240593380,source,"City of Redwood City, CA 1013",regular
240593380,building,yes,regular
240593380,addr:city,Redwood City,city
240593380,addr:street,Cardiff Lane,stre
240593380,addr:housenumber,1008,hous
240593380,redwood_city_ca:addr_id,12856,addr_id
240593380,redwood_city_ca:bld_gid,16984,bld_gid
240593408,source,"City of Redwood City, CA 1013",regular
240593408,building,yes,regular
240593408,addr:city,Redwood City,city
240593408,addr:street,Woodside Road,stre
240593408,addr:housenumber,1021,hous
240593408,redwood_city_ca:addr_id,776,addr_id
240593408,redwood_city_ca:bld_gid,27542,bld_gid
240593418,source,"City of Redwood City, CA 1013",regular
240593418,building,yes,regular
240593418,addr:city,Redwood City,city
240593418,addr:street,Atherwood Avenue,stre
240593418,addr:housenumber,105,hous
240593418,redwood_city_ca:addr_id,12786,addr_id
240593418,redwood_city_ca:bld_gid,16934,bld_gid
240593463,source,"City of Redwood City, CA 1013",regular
240593463,building,yes,regular
240593463,addr:city,Redwood City,city
240593463,addr:street,Danbury Lane,stre
240593463,addr:housenumber,112,hous
240593463,redwood_city_ca:addr_id,8135,addr_id
240593463,redwood_city_ca:bld_gid,23658,bld_gid
240593481,source,"City of Redwood City, CA 1013",regular
240593481,building,yes,regular
240593481,addr:city,Redwood City,city
240593481,addr:street,Cypress Street,stre
240593481,addr:housenumber,115,hous
240593481,redwood_city_ca:addr_id,16018,addr_id
240593481,redwood_city_ca:bld_gid,19972,bld_gid
240593490,source,"City of Redwood City, CA 1013",regular
240593490,building,yes,regular
240593490,addr:city,Redwood City,city
240593490,addr:street,Danbury Lane,stre
240593490,addr:housenumber,116,hous
240593490,redwood_city_ca:addr_id,8137,addr_id
240593490,redwood_city_ca:bld_gid,23655,bld_gid
240593526,source,"City of Redwood City, CA 1013",regular
240593526,building,yes,regular
240593526,addr:city,Redwood City,city
240593526,addr:street,Nueva Avenue,stre
240593526,addr:housenumber,127,hous
240593526,redwood_city_ca:addr_id,7853,addr_id
240593526,redwood_city_ca:bld_gid,23585,bld_gid
240593660,source,"City of Redwood City, CA 1013",regular
240593660,building,yes,regular
240593660,addr:city,Redwood City,city
240593660,addr:street,Atherwood Avenue,stre
240593660,addr:housenumber,180,hous
240593660,redwood_city_ca:addr_id,12777,addr_id
240593660,redwood_city_ca:bld_gid,16952,bld_gid
240593697,source,"City of Redwood City, CA 1013",regular
240593697,building,yes,regular
240593697,addr:city,Redwood City,city
240593697,addr:street,Chelsea Way,stre
240593697,addr:housenumber,2008,hous
240593697,redwood_city_ca:addr_id,12828,addr_id
240593697,redwood_city_ca:bld_gid,16921,bld_gid
240593770,source,"City of Redwood City, CA 1013",regular
240593770,building,yes,regular
240593770,addr:city,Redwood City,city
240593770,addr:street,Bradbury Lane,stre
240593770,addr:housenumber,210,hous
240593770,redwood_city_ca:addr_id,8152,addr_id
240593770,redwood_city_ca:bld_gid,29103,bld_gid
240593794,source,"City of Redwood City, CA 1013",regular
240593794,building,yes,regular
240593794,addr:city,Redwood City,city
240593794,addr:street,Kingsford Lane,stre
240593794,addr:housenumber,213,hous
240593794,redwood_city_ca:addr_id,16436,addr_id
240593794,redwood_city_ca:bld_gid,29201,bld_gid
240593800,source,"City of Redwood City, CA 1013",regular
240593800,building,yes,regular
240593800,addr:city,Redwood City,city
240593800,addr:street,Yarborough Lane,stre
240593800,addr:housenumber,214,hous
240593800,redwood_city_ca:addr_id,16514,addr_id
240593800,redwood_city_ca:bld_gid,29183,bld_gid
240593848,source,"City of Redwood City, CA 1013",regular
240593848,building,yes,regular
240593848,addr:city,Redwood City,city
240593848,addr:street,Bradbury Lane,stre
240593848,addr:housenumber,221,hous
240593848,redwood_city_ca:addr_id,8170,addr_id
240593848,redwood_city_ca:bld_gid,23384,bld_gid
240593927,source,"City of Redwood City, CA 1013",regular
240593927,building,yes,regular
240593927,addr:city,Redwood City,city
240593927,addr:street,Hemlock Avenue,stre
240593927,addr:housenumber,239,hous
240593927,redwood_city_ca:addr_id,14675,addr_id
240593927,redwood_city_ca:bld_gid,20036,bld_gid
240594036,source,"City of Redwood City, CA 1013",regular
240594036,building,yes,regular
240594036,addr:city,Redwood City,city
240594036,addr:street,Atherwood Place,stre
240594036,addr:housenumber,3,hous
240594036,redwood_city_ca:addr_id,7441,addr_id
240594036,redwood_city_ca:bld_gid,22738,bld_gid
240594207,source,"City of Redwood City, CA 1013",regular
240594207,building,yes,regular
240594207,addr:city,Redwood City,city
240594207,addr:street,Carlos Avenue,stre
240594207,addr:housenumber,365,hous
240594207,redwood_city_ca:addr_id,17368,addr_id
240594207,redwood_city_ca:bld_gid,23472,bld_gid
240594300,source,"City of Redwood City, CA 1013",regular
240594300,building,yes,regular
240594300,addr:city,Redwood City,city
240594300,addr:street,Camberly Way,stre
240594300,addr:housenumber,411,hous
240594300,redwood_city_ca:addr_id,15615,addr_id
240594300,redwood_city_ca:bld_gid,29108,bld_gid
240594309,source,"City of Redwood City, CA 1013",regular
240594309,building,yes,regular
240594309,addr:city,Redwood City,city
240594309,addr:street,Northumberland Avenue,stre
240594309,addr:housenumber,414,hous
240594309,redwood_city_ca:addr_id,16539,addr_id
240594309,redwood_city_ca:bld_gid,23920,bld_gid
240594352,source,"City of Redwood City, CA 1013",regular
240594352,building,yes,regular
240594352,addr:city,Redwood City,city
240594352,addr:street,Center Street,stre
240594352,addr:housenumber,443,hous
240594352,redwood_city_ca:addr_id,7926,addr_id
240594352,redwood_city_ca:bld_gid,20869,bld_gid
240594358,source,"City of Redwood City, CA 1013",regular
240594358,building,yes,regular
240594358,addr:city,Redwood City,city
240594358,addr:street,Orchard Avenue,stre
240594358,addr:housenumber,44A,hous
240594358,redwood_city_ca:addr_id,5296,addr_id
240594358,redwood_city_ca:bld_gid,23634,bld_gid
240594398,source,"City of Redwood City, CA 1013",regular
240594398,building,yes,regular
240594398,addr:city,Redwood City,city
240594398,addr:street,Orchard Avenue,stre
240594398,addr:housenumber,49,hous
240594398,redwood_city_ca:addr_id,8006,addr_id
240594398,redwood_city_ca:bld_gid,22555,bld_gid
240594473,source,"City of Redwood City, CA 1013",regular
240594473,building,yes,regular
240594473,addr:city,Redwood City,city
240594473,addr:street,East Fox Court,stre
240594473,addr:housenumber,679,hous
240594473,redwood_city_ca:addr_id,16371,addr_id
240594473,redwood_city_ca:bld_gid,23870,bld_gid
240594516,source,"City of Redwood City, CA 1013",regular
240594516,building,yes,regular
240594516,addr:city,Redwood City,city
240594516,addr:street,Chatsworth Lane,stre
240594516,addr:housenumber,810,hous
240594516,redwood_city_ca:addr_id,15619,addr_id
240594516,redwood_city_ca:bld_gid,29118,bld_gid
240594524,source,"City of Redwood City, CA 1013",regular
240594524,building,yes,regular
240594524,addr:city,Redwood City,city
240594524,addr:street,Wells Avenue,stre
240594524,addr:housenumber,830,hous
240594524,redwood_city_ca:addr_id,8021,addr_id
240594524,redwood_city_ca:bld_gid,23626,bld_gid
240594552,source,"City of Redwood City, CA 1013",regular
240594552,building,yes,regular
240594552,addr:city,Redwood City,city
240594552,addr:street,Knightsbridge Lane,stre
240594552,addr:housenumber,908,hous
240594552,redwood_city_ca:addr_id,16443,addr_id
240594552,redwood_city_ca:bld_gid,29208,bld_gid
240594624,source,"City of Redwood City, CA 1013",regular
240594624,building,apartments,regular
240594624,addr:city,Redwood City,city
240594624,redwood_city_ca:bld_gid,23258,bld_gid
240594632,source,"City of Redwood City, CA 1013",regular
240594632,building,yes,regular
240594632,addr:city,Redwood City,city
240594632,redwood_city_ca:bld_gid,33871,bld_gid
240594793,source,"City of Redwood City, CA 1013",regular
240594793,building,yes,regular
240594793,addr:city,Redwood City,city
240594793,redwood_city_ca:bld_gid,23482,bld_gid
240594806,source,"City of Redwood City, CA 1013",regular
240594806,building,yes,regular
240594806,addr:city,Redwood City,city
240594806,redwood_city_ca:bld_gid,23793,bld_gid
240594820,source,"City of Redwood City, CA 1013",regular
240594820,building,yes,regular
240594820,addr:city,Redwood City,city
240594820,redwood_city_ca:bld_gid,23504,bld_gid
240594825,source,"City of Redwood City, CA 1013",regular
240594825,building,yes,regular
240594825,addr:city,Redwood City,city
240594825,redwood_city_ca:bld_gid,30378,bld_gid
240594830,source,"City of Redwood City, CA 1013",regular
240594830,building,yes,regular
240594830,addr:city,Redwood City,city
240594830,redwood_city_ca:bld_gid,20944,bld_gid
240594835,source,"City of Redwood City, CA 1013",regular
240594835,building,yes,regular
240594835,addr:city,Redwood City,city
240594835,redwood_city_ca:bld_gid,23611,bld_gid
240594840,source,"City of Redwood City, CA 1013",regular
240594840,building,yes,regular
240594840,addr:city,Redwood City,city
240594840,redwood_city_ca:bld_gid,27153,bld_gid
240594845,source,"City of Redwood City, CA 1013",regular
240594845,building,yes,regular
240594845,addr:city,Redwood City,city
